Loyalty Number,Persona,CLV,Churn_Probability,Retention_Action,Flights_Last_12M,Recency_Flights,Net_Points_History,Tenure_Months,BDS_Score,Churn_Target,Churn_Type
479815,Loyal Champions,5389.5,0.02679718,VIP Lounge Access & Exclusive Partner Perks,11,3.947368421052632,25194.0,18,0.4151315789473684,0,Active
790649,Active Leisure,5389.5,0.024613196,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,43894.0,30,0.10416666666666666,0,Active
799919,Loyal Champions,5389.5,0.027918745,VIP Lounge Access & Exclusive Partner Perks,12,2.0065789473684212,22162.0,19,0.11987669566292414,0,Active
903648,Loyal Champions,5389.5,0.025140293,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,36493.0,41,0.4339805990200727,0,Active
657668,Active Leisure,5390.27,0.03834376,Seasonal Flight Promos & Partner Hotel Deals,17,2.0065789473684212,26144.0,9,0.05852521929824561,0,Active
859549,Active Leisure,5391.08,0.029694289,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,36402.0,56,0.252861355753531,0,Active
754436,Active Leisure,5391.78,0.031685762,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,26681.0,11,0.3169956140350877,0,Active
138993,Loyal Champions,5391.97,0.9868602,Milestone Reward Points & Elite Tier Appreciation Gift,16,5.986842105263158,33885.0,60,0.699780701754386,1,Soft Churn
491351,Active Leisure,5392.5,0.047235206,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,39320.0,34,0.3169956140350877,0,Active
481018,Loyal Champions,5394.0,0.026769126,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,29011.0,15,0.042077850877192985,0,Active
789826,Active Leisure,5394.7,0.013470804,Seasonal Flight Promos & Partner Hotel Deals,24,3.0263157894736845,49691.0,60,0.1416322742123107,0,Active
364710,Loyal Champions,51016.07,0.107027866,VIP Lounge Access & Exclusive Partner Perks,4,1.0197368421052633,9294.0,2,0.3169956140350877,0,Active
319501,Active Leisure,5395.09,0.032248314,Seasonal Flight Promos & Partner Hotel Deals,25,1.0197368421052633,32880.0,22,0.22916666666666669,0,Active
940711,Active Leisure,5395.09,0.05911575,Seasonal Flight Promos & Partner Hotel Deals,24,3.947368421052632,43496.0,36,0.3785361842105263,0,Active
263433,Active Leisure,5395.43,0.03803067,Seasonal Flight Promos & Partner Hotel Deals,26,1.0197368421052633,35059.0,37,0.3169956140350877,0,Active
189817,Active Leisure,5396.37,0.02683395,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,37217.0,58,0.06633771929824561,0,Active
850123,New Members (Onboarding),5396.37,0.9932573,Welcome Miles Bonus & First Flight Discount Voucher,0,24.0,0.0,1,1.0,1,Soft Churn
852394,Active Leisure,5403.59,0.064741276,Seasonal Flight Promos & Partner Hotel Deals,33,1.0197368421052633,58437.0,66,0.5374439173929331,0,Active
825464,Loyal Champions,2767.5,0.16852534,VIP Lounge Access & Exclusive Partner Perks,13,1.0197368421052633,35646.0,4,0.3169956140350877,0,Active
414157,Loyal Champions,5406.69,0.98660976,Milestone Reward Points & Elite Tier Appreciation Gift,8,3.947368421052632,28929.0,62,0.6657894736842105,1,Soft Churn
684155,Loyal Champions,5406.88,0.9835722,Milestone Reward Points & Elite Tier Appreciation Gift,17,2.0065789473684212,42964.0,30,0.5930254681999627,1,Soft Churn
777714,Active Leisure,5408.91,0.0075249267,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,37936.0,71,0.2818054916911008,0,Active
147891,Loyal Champions,5411.94,0.10937789,VIP Lounge Access & Exclusive Partner Perks,13,3.947368421052632,22405.0,32,0.440625,0,Active
724660,Active Leisure,5411.94,0.0023525343,Seasonal Flight Promos & Partner Hotel Deals,17,1.0197368421052633,29291.0,74,0.22916666666666669,0,Active
352078,Loyal Champions,5412.46,0.002331819,VIP Lounge Access & Exclusive Partner Perks,16,1.0197368421052633,29912.0,68,0.0790844298245614,0,Active
582427,Loyal Champions,5412.46,0.9872815,Milestone Reward Points & Elite Tier Appreciation Gift,20,3.947368421052632,45289.0,18,0.6657894736842105,1,Hard Churn
273198,Active Leisure,5414.32,0.021890424,Seasonal Flight Promos & Partner Hotel Deals,22,2.0065789473684212,41573.0,55,0.1835252192982456,0,Active
653637,Active Leisure,5414.62,0.0020755373,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,37737.0,69,0.13655150551203182,0,Active
217204,Loyal Champions,5418.15,0.025508128,VIP Lounge Access & Exclusive Partner Perks,11,3.0263157894736845,34141.0,13,0.1503563596491228,0,Active
627826,Loyal Champions,5420.34,0.9578997,Milestone Reward Points & Elite Tier Appreciation Gift,12,1.0197368421052633,24850.0,61,0.47405444359517257,0,Active
481955,Active Leisure,5421.02,0.025978176,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,37602.0,48,0.042077850877192985,0,Active
924793,Active Leisure,5431.21,0.027841596,Seasonal Flight Promos & Partner Hotel Deals,33,1.0197368421052633,59870.0,39,0.0918311403508772,0,Active
537038,Loyal Champions,5431.22,0.0048373756,VIP Lounge Access & Exclusive Partner Perks,16,3.0263157894736845,27807.0,61,0.24683437493320742,0,Active
171257,Active Leisure,5431.37,0.028569821,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,36121.0,16,0.12924890350877194,0,Active
969913,Active Leisure,5431.37,0.0024267212,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,52647.0,64,0.08613426403091441,0,Active
935738,Active Leisure,5432.86,0.02377723,Seasonal Flight Promos & Partner Hotel Deals,26,1.0197368421052633,58715.0,25,0.2649408617835094,0,Active
185285,Loyal Champions,5433.21,0.11355182,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,20056.0,8,0.10416666666666666,0,Active
714270,Active Leisure,5437.44,0.002491802,Seasonal Flight Promos & Partner Hotel Deals,33,1.0197368421052633,44635.0,74,0.2378968173283113,0,Active
139682,Ghost Members,5442.74,0.9932573,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,73,1.0,1,Soft Churn
562305,Active Leisure,5445.82,0.038155902,Seasonal Flight Promos & Partner Hotel Deals,17,1.0197368421052633,30926.0,39,0.29871618507658426,0,Active
615528,Loyal Champions,5445.82,0.01348949,VIP Lounge Access & Exclusive Partner Perks,13,4.967105263157895,24820.0,72,0.43212719298245617,0,Active
420515,Active Leisure,5448.56,0.019985044,Seasonal Flight Promos & Partner Hotel Deals,20,2.0065789473684212,42240.0,47,0.3000795250431228,0,Active
311952,Loyal Champions,5450.39,0.15454842,VIP Lounge Access & Exclusive Partner Perks,14,2.0065789473684212,14825.0,8,0.09553179824561403,1,Hard Churn
320191,Active Leisure,5450.39,0.020580212,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,31351.0,48,0.1825511858951401,0,Active
536603,Loyal Champions,5452.17,0.089042716,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,10524.0,7,0.3169956140350877,0,Active
642000,Loyal Champions,5453.86,0.021734562,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,34875.0,23,0.17531317028438256,0,Active
405698,Loyal Champions,5457.26,0.11470068,VIP Lounge Access & Exclusive Partner Perks,9,2.0065789473684212,14797.0,8,0.0712719298245614,0,Active
593506,Active Leisure,5457.26,0.017362155,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,31503.0,59,0.41086930620702766,0,Active
496371,Active Leisure,5457.34,0.02476739,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,36616.0,56,0.08853090037125591,0,Active
631661,Active Leisure,5460.37,0.026719196,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,29488.0,23,0.15474232456140352,0,Active
207195,Loyal Champions,5461.55,0.04206016,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,26896.0,26,0.16707785087719298,0,Active
745290,Active Leisure,5461.97,0.0024276173,Seasonal Flight Promos & Partner Hotel Deals,28,1.0197368421052633,52522.0,74,0.12924890350877194,0,Active
489956,Loyal Champions,5470.06,0.0034341963,VIP Lounge Access & Exclusive Partner Perks,12,2.0065789473684212,24392.0,66,0.21036733892870582,0,Active
498793,Active Leisure,5470.06,0.029800199,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,28958.0,33,0.22444375296348978,0,Active
648365,Active Leisure,5470.06,0.029252421,Seasonal Flight Promos & Partner Hotel Deals,27,1.0197368421052633,49426.0,46,0.3169956140350877,0,Active
173506,Loyal Champions,2798.68,0.11253658,VIP Lounge Access & Exclusive Partner Perks,4,3.0263157894736845,7375.0,2,0.09978070175438597,0,Active
886677,Active Leisure,5473.16,0.026755607,Seasonal Flight Promos & Partner Hotel Deals,27,1.0197368421052633,58150.0,37,0.3862445532765907,0,Active
889671,Loyal Champions,5477.21,0.017079657,VIP Lounge Access & Exclusive Partner Perks,16,2.0065789473684212,24325.0,26,0.12458904255773254,0,Active
172135,Loyal Champions,5479.56,0.06465347,VIP Lounge Access & Exclusive Partner Perks,11,3.947368421052632,28860.0,39,0.49078947368421055,0,Active
708933,Loyal Champions,2862.73,0.11504843,VIP Lounge Access & Exclusive Partner Perks,4,1.0197368421052633,10326.0,2,0.3169956140350877,0,Active
428536,Active Leisure,5479.56,0.001972426,Seasonal Flight Promos & Partner Hotel Deals,32,1.0197368421052633,53269.0,64,0.0918311403508772,0,Active
969933,Loyal Champions,5479.56,0.040832568,VIP Lounge Access & Exclusive Partner Perks,16,3.0263157894736845,46039.0,48,0.321132162371625,0,Active
190236,Active Leisure,5479.85,0.018325066,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,49800.0,50,0.47896432947196554,0,Active
810071,Active Leisure,5480.07,0.031827755,Seasonal Flight Promos & Partner Hotel Deals,32,1.0197368421052633,45739.0,19,0.15474232456140352,0,Active
983900,Active Leisure,5480.1,0.034145452,Seasonal Flight Promos & Partner Hotel Deals,26,1.0197368421052633,39862.0,12,0.3169956140350877,0,Active
169525,Active Leisure,5481.5,0.021663042,Seasonal Flight Promos & Partner Hotel Deals,26,1.0197368421052633,41689.0,50,0.029742324561403514,0,Active
270759,Loyal Champions,5483.89,0.0028626511,VIP Lounge Access & Exclusive Partner Perks,11,2.0065789473684212,19958.0,68,0.1835252192982456,0,Active
514272,Active Leisure,5488.93,0.027616631,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,49495.0,45,0.3169956140350877,0,Active
371152,Active Leisure,5493.02,0.0023832845,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,42761.0,63,0.14199561403508773,0,Active
488799,Active Leisure,5493.7,0.026545528,Seasonal Flight Promos & Partner Hotel Deals,31,1.0197368421052633,62293.0,47,0.2164199561403509,0,Active
297684,Loyal Champions,2885.74,0.07777886,VIP Lounge Access & Exclusive Partner Perks,4,2.0065789473684212,6843.5,3,0.04618969298245614,0,Active
972648,Loyal Champions,2919.71,0.13283074,VIP Lounge Access & Exclusive Partner Perks,8,1.0197368421052633,16976.5,4,0.029742324561403514,0,Active
171883,Loyal Champions,5498.66,0.010901207,VIP Lounge Access & Exclusive Partner Perks,13,2.0065789473684212,33365.0,32,0.30905472777187604,0,Active
290902,Active Leisure,5498.75,0.0037761505,Seasonal Flight Promos & Partner Hotel Deals,24,2.0065789473684212,54824.0,64,0.08278508771929824,0,Active
134273,Active Leisure,5498.94,0.028378278,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,38787.0,43,0.19216008771929827,0,Active
984545,Loyal Champions,5498.94,0.9654747,Milestone Reward Points & Elite Tier Appreciation Gift,22,1.0197368421052633,51842.0,73,0.568854181578152,1,Soft Churn
730641,Active Leisure,5503.44,0.023730978,Seasonal Flight Promos & Partner Hotel Deals,22,1.0197368421052633,51247.0,44,0.05666626949482711,0,Active
502615,Active Leisure,5503.92,0.0023719233,Seasonal Flight Promos & Partner Hotel Deals,26,2.0065789473684212,55805.0,73,0.1034809344925331,0,Active
228151,Loyal Champions,5504.14,0.025934117,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,35815.0,46,0.029742324561403514,0,Active
286065,Loyal Champions,5504.14,0.048181735,VIP Lounge Access & Exclusive Partner Perks,13,1.0197368421052633,20966.0,41,0.15474232456140352,0,Active
385131,Loyal Champions,5504.14,0.015654769,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,43602.0,60,0.12924890350877194,0,Active
543460,Active Leisure,5504.14,0.0023253872,Seasonal Flight Promos & Partner Hotel Deals,26,1.0197368421052633,53076.0,64,0.20490679824561406,0,Active
668576,Loyal Champions,5504.14,0.027420485,VIP Lounge Access & Exclusive Partner Perks,9,2.0065789473684212,18001.0,12,0.17118969298245615,0,Active
861336,Active Leisure,5504.14,0.011883323,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,48680.0,55,0.3476431758606727,0,Active
922351,Active Leisure,5504.14,0.031196319,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,39420.0,19,0.2164199561403509,0,Active
515663,Active Leisure,5505.17,0.02652345,Seasonal Flight Promos & Partner Hotel Deals,29,1.0197368421052633,50328.0,57,0.3169956140350877,0,Active
230763,Active Leisure,5507.16,0.017916355,Seasonal Flight Promos & Partner Hotel Deals,26,2.0065789473684212,41177.0,27,0.19775565217974977,0,Active
784356,Loyal Champions,5508.32,0.08660124,VIP Lounge Access & Exclusive Partner Perks,3,3.0263157894736845,3077.0,5,0.35043859649122805,0,Active
129510,Loyal Champions,5510.11,0.0026099205,VIP Lounge Access & Exclusive Partner Perks,16,1.0197368421052633,22034.0,65,0.3169956140350877,0,Active
640082,Loyal Champions,5511.03,0.044219933,VIP Lounge Access & Exclusive Partner Perks,13,3.0263157894736845,29008.0,44,0.528477063979497,0,Active
968608,Active Leisure,5512.34,0.021959383,Seasonal Flight Promos & Partner Hotel Deals,31,1.0197368421052633,61307.0,37,0.22198632035624816,0,Active
118332,Loyal Champions,5514.34,0.98760986,Milestone Reward Points & Elite Tier Appreciation Gift,22,3.947368421052632,49614.0,32,0.6657894736842105,1,Soft Churn
239892,Active Leisure,5515.41,0.039400935,Seasonal Flight Promos & Partner Hotel Deals,34,1.0197368421052633,57079.0,38,0.13260303927167916,0,Active
413347,Active Leisure,5515.41,0.03188489,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,28806.0,25,0.13856907894736842,0,Active
269775,Loyal Champions,5519.51,0.09272901,VIP Lounge Access & Exclusive Partner Perks,10,1.0197368421052633,14570.0,7,0.3169956140350877,0,Active
324506,Loyal Champions,5528.21,0.053590946,VIP Lounge Access & Exclusive Partner Perks,10,3.0263157894736845,17345.0,13,0.24876676951778054,0,Active
383202,Active Leisure,5528.21,0.96851516,Discounted Vacation Packages & Point Redemption Bonus,25,2.0065789473684212,43429.0,51,0.5703065892773467,1,Soft Churn
585377,Loyal Champions,5528.21,0.02076964,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,24060.0,50,0.2164199561403509,0,Active
346384,Loyal Champions,5528.66,0.0036685157,VIP Lounge Access & Exclusive Partner Perks,14,2.0065789473684212,33875.0,62,0.23286732456140352,0,Active
183025,Loyal Champions,5531.72,0.037502166,VIP Lounge Access & Exclusive Partner Perks,8,2.0065789473684212,28844.0,33,0.33344298245614035,0,Active
380294,Loyal Champions,5532.63,0.020754987,VIP Lounge Access & Exclusive Partner Perks,12,2.0065789473684212,24799.0,42,0.17306297460068082,0,Active
602361,Active Leisure,5533.23,0.023585865,Seasonal Flight Promos & Partner Hotel Deals,20,3.0263157894736845,42763.0,53,0.1326978650491937,0,Active
573972,Loyal Champions,5534.57,0.026186414,VIP Lounge Access & Exclusive Partner Perks,14,1.0197368421052633,30974.0,30,0.20490679824561406,0,Active
579581,Loyal Champions,5534.58,0.025564918,VIP Lounge Access & Exclusive Partner Perks,16,1.0197368421052633,29071.0,17,0.0918311403508772,0,Active
367774,Active Leisure,5535.96,0.105631605,Seasonal Flight Promos & Partner Hotel Deals,18,2.0065789473684212,45473.0,62,0.5387471761950653,0,Active
780855,Ghost Members,5535.96,0.9932573,Remove from Marketing Lists (Do Not Target),0,24.0,0.0,71,1.0,1,Soft Churn
352337,Loyal Champions,5536.39,0.044755228,VIP Lounge Access & Exclusive Partner Perks,15,3.0263157894736845,22070.0,50,0.3646501427398542,0,Active
123083,Active Leisure,5548.03,0.024719171,Seasonal Flight Promos & Partner Hotel Deals,24,1.0197368421052633,45154.0,22,0.15115457743742888,0,Active
601597,Loyal Champions,5552.6,0.040814985,VIP Lounge Access & Exclusive Partner Perks,9,6.973684210526316,20291.0,46,0.5412280701754386,0,Active
656639,Active Leisure,5553.52,0.015582243,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,34970.0,59,0.3169956140350877,0,Active
806283,Active Leisure,5553.76,0.025180722,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,37735.0,23,0.3169956140350877,0,Active
298506,Loyal Champions,5554.83,0.028895408,VIP Lounge Access & Exclusive Partner Perks,9,3.0263157894736845,23612.0,73,0.5428595991046754,0,Active
700924,Loyal Champions,5555.56,0.022862917,VIP Lounge Access & Exclusive Partner Perks,11,1.0197368421052633,16826.0,11,0.042077850877192985,1,Hard Churn
865737,Active Leisure,5555.56,0.028801102,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,25224.0,44,0.20490679824561406,0,Active
141266,Loyal Champions,5555.83,0.03121604,VIP Lounge Access & Exclusive Partner Perks,15,2.0065789473684212,26802.0,16,0.5270582732247455,0,Active
502585,Loyal Champions,5555.83,0.08020402,VIP Lounge Access & Exclusive Partner Perks,16,3.947368421052632,32281.0,23,0.47804276315789473,0,Active
835785,Active Leisure,5555.83,0.01755205,Seasonal Flight Promos & Partner Hotel Deals,29,1.0197368421052633,39427.0,19,0.12807367140288145,0,Active
211984,Loyal Champions,5556.91,0.027687427,VIP Lounge Access & Exclusive Partner Perks,11,1.0197368421052633,13559.0,10,0.3169956140350877,0,Active
195895,Loyal Champions,3038.83,0.29386994,Milestone Reward Points & Elite Tier Appreciation Gift,15,1.0197368421052633,22722.0,2,0.054824561403508776,0,Active
159531,Active Leisure,5563.77,0.02419028,Seasonal Flight Promos & Partner Hotel Deals,25,1.0197368421052633,44637.0,54,0.12924890350877194,0,Active
701012,Loyal Champions,3115.7,0.1717972,VIP Lounge Access & Exclusive Partner Perks,8,1.0197368421052633,23604.0,2,0.3169956140350877,0,Active
539776,Active Leisure,5565.69,0.022182835,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,44842.0,16,0.042077850877192985,0,Active
451469,Active Leisure,5568.66,0.021457177,Seasonal Flight Promos & Partner Hotel Deals,24,1.0197368421052633,33421.0,52,0.23681842390186603,0,Active
278345,New Members (Onboarding),5568.89,0.9932573,Welcome Miles Bonus & First Flight Discount Voucher,0,24.0,0.0,1,1.0,1,Soft Churn
272839,Loyal Champions,5568.95,0.027076026,VIP Lounge Access & Exclusive Partner Perks,10,1.0197368421052633,21456.0,26,0.12924890350877194,0,Active
535320,Loyal Champions,5568.95,0.0032386484,VIP Lounge Access & Exclusive Partner Perks,9,2.0065789473684212,23251.0,66,0.1333607456140351,0,Active
807134,Loyal Champions,5568.95,0.027766194,VIP Lounge Access & Exclusive Partner Perks,12,2.0065789473684212,23381.0,32,0.3395469033486852,0,Active
834733,Active Leisure,5568.95,0.031361997,Seasonal Flight Promos & Partner Hotel Deals,21,2.0065789473684212,34286.0,36,0.09553179824561403,0,Active
264723,Active Leisure,5568.98,0.023614427,Seasonal Flight Promos & Partner Hotel Deals,17,1.0197368421052633,44069.0,58,0.17982456140350878,0,Active
543119,Active Leisure,5573.11,0.038830657,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,48176.0,21,0.3325552614956886,0,Active
301760,Active Leisure,5574.96,0.010048407,Seasonal Flight Promos & Partner Hotel Deals,24,3.0263157894736845,43521.0,50,0.3580006820197662,0,Active
857159,Active Leisure,5574.96,0.023277268,Seasonal Flight Promos & Partner Hotel Deals,17,1.0197368421052633,38604.0,40,0.34744801865394914,0,Active
371739,Loyal Champions,5575.75,0.024819624,VIP Lounge Access & Exclusive Partner Perks,16,1.0197368421052633,27843.0,20,0.0790844298245614,0,Active
820501,Active Leisure,5577.24,0.032340504,Seasonal Flight Promos & Partner Hotel Deals,18,2.0065789473684212,32454.0,30,0.38206829882406323,0,Active
300454,At-Risk Elites,3372.42,0.9932573,Priority Reactivation Concierge & Status Extension,0,24.0,0.0,3,1.0,1,Soft Churn
614782,Loyal Champions,5580.92,0.13569175,VIP Lounge Access & Exclusive Partner Perks,8,1.0197368421052633,8835.0,8,0.0918311403508772,0,Active
289294,Active Leisure,5580.96,0.021944743,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,31188.0,40,0.0790844298245614,0,Active
230429,Active Leisure,5581.76,0.0020915023,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,57835.0,69,0.22916666666666669,0,Active
391542,Active Leisure,5583.07,0.02219819,Seasonal Flight Promos & Partner Hotel Deals,21,2.0065789473684212,29890.0,33,0.2662975020323194,0,Active
125300,Active Leisure,5583.58,0.026529077,Seasonal Flight Promos & Partner Hotel Deals,19,2.0065789473684212,41012.0,27,0.14569627192982457,0,Active
509746,At-Risk Elites,5583.58,0.9892111,Priority Reactivation Concierge & Status Extension,5,10.0,20286.0,42,0.6788377192982455,1,Soft Churn
495773,Active Leisure,5583.83,0.8013814,Discounted Vacation Packages & Point Redemption Bonus,28,3.0263157894736845,28038.0,70,0.427934748427673,0,Active
545497,Corporate Flyers,5586.97,0.038775027,Double Miles on Business Routes & Business Class Upgrades,26,1.0197368421052633,56813.0,43,0.054824561403508776,0,Active
411116,Loyal Champions,5592.16,0.0032415125,VIP Lounge Access & Exclusive Partner Perks,13,1.0197368421052633,25216.0,71,0.2852021786555706,0,Active
830777,Loyal Champions,5592.46,0.002540449,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,36451.0,62,0.16707785087719298,0,Active
692628,Loyal Champions,3386.53,0.12801965,VIP Lounge Access & Exclusive Partner Perks,10,1.0197368421052633,30161.0,4,0.029742324561403514,0,Active
540628,Loyal Champions,5595.39,0.027050892,VIP Lounge Access & Exclusive Partner Perks,15,1.0197368421052633,34776.0,28,0.3169956140350877,0,Active
978676,Active Leisure,5595.76,0.027685283,Seasonal Flight Promos & Partner Hotel Deals,24,1.0197368421052633,51588.0,27,0.3169956140350877,0,Active
628096,Active Leisure,5595.84,0.0023101016,Seasonal Flight Promos & Partner Hotel Deals,18,1.0197368421052633,45183.0,73,0.3169956140350877,0,Active
165554,Loyal Champions,5597.12,0.063661896,VIP Lounge Access & Exclusive Partner Perks,14,2.0065789473684212,20994.0,11,0.5326713334135568,0,Active
286225,Active Leisure,5597.12,0.0020237216,Seasonal Flight Promos & Partner Hotel Deals,25,1.0197368421052633,55121.0,65,0.054824561403508776,0,Active
442525,Active Leisure,5597.12,0.025089294,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,32676.0,38,0.0790844298245614,0,Active
694743,Loyal Champions,5597.12,0.057868637,VIP Lounge Access & Exclusive Partner Perks,6,3.947368421052632,16770.0,30,0.3908717105263158,0,Active
854855,New Members (Onboarding),3430.32,0.9932573,Welcome Miles Bonus & First Flight Discount Voucher,0,24.0,0.0,2,1.0,1,Soft Churn
809024,Active Leisure,5599.38,0.025782187,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,31788.0,17,0.3169956140350877,0,Active
997189,Loyal Champions,5600.01,0.02709555,VIP Lounge Access & Exclusive Partner Perks,15,2.0065789473684212,27074.0,30,0.08254046707461156,0,Active
114983,Loyal Champions,5601.68,0.023784887,VIP Lounge Access & Exclusive Partner Perks,13,1.0197368421052633,31479.0,56,0.35581532166908875,0,Active
651020,Active Leisure,5608.16,0.028411757,Seasonal Flight Promos & Partner Hotel Deals,19,2.0065789473684212,31664.0,14,0.1333607456140351,0,Active
117932,Loyal Champions,5608.32,0.027627613,VIP Lounge Access & Exclusive Partner Perks,13,1.0197368421052633,23558.0,43,0.11691337719298248,0,Active
919894,Active Leisure,5608.82,0.02719783,Seasonal Flight Promos & Partner Hotel Deals,21,2.0065789473684212,50286.0,23,0.10827850877192982,0,Active
270761,Active Leisure,5609.08,0.030427268,Seasonal Flight Promos & Partner Hotel Deals,19,3.0263157894736845,48832.0,25,0.3457398025051991,0,Active
869116,Active Leisure,5609.08,0.002246698,Seasonal Flight Promos & Partner Hotel Deals,26,1.0197368421052633,35219.0,70,0.06633771929824561,0,Active
238752,Active Leisure,5612.38,0.0023353605,Seasonal Flight Promos & Partner Hotel Deals,21,1.0197368421052633,37361.0,71,0.2476436372575707,0,Active
480846,Active Leisure,5616.85,0.029751442,Seasonal Flight Promos & Partner Hotel Deals,20,1.0197368421052633,28667.0,16,0.3169956140350877,0,Active
101547,Loyal Champions,5619.69,0.09832159,VIP Lounge Access & Exclusive Partner Perks,6,2.0065789473684212,10342.0,8,0.33344298245614035,0,Active
196582,Active Leisure,5619.69,0.023251804,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,52474.0,51,0.3169956140350877,0,Active
309364,Active Leisure,5619.69,0.020207034,Seasonal Flight Promos & Partner Hotel Deals,26,1.0197368421052633,42496.0,52,0.042077850877192985,0,Active
591174,Loyal Champions,5619.69,0.14883459,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,22618.0,7,0.3169956140350877,0,Active
772237,Active Leisure,5619.69,0.022787936,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,34999.0,56,0.0918311403508772,0,Active
465603,Active Leisure,5625.91,0.017346738,Seasonal Flight Promos & Partner Hotel Deals,31,1.0197368421052633,52242.0,22,0.13648319162814826,0,Active
968828,Loyal Champions,5626.57,0.13103299,VIP Lounge Access & Exclusive Partner Perks,1,3.0263157894736845,1960.0,5,0.35043859649122805,0,Active
725294,Active Leisure,5627.3,0.022755578,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,39180.0,57,0.12924890350877194,0,Active
379572,Active Leisure,5632.61,0.030891147,Seasonal Flight Promos & Partner Hotel Deals,26,1.0197368421052633,62315.0,29,0.11691337719298248,0,Active
202293,Active Leisure,5633.53,0.021211484,Seasonal Flight Promos & Partner Hotel Deals,31,1.0197368421052633,56630.0,52,0.3169956140350877,0,Active
192013,Loyal Champions,5635.25,0.018316884,VIP Lounge Access & Exclusive Partner Perks,13,1.0197368421052633,28935.0,48,0.029742324561403514,0,Active
766562,Loyal Champions,5635.29,0.047949743,VIP Lounge Access & Exclusive Partner Perks,8,2.0065789473684212,11874.0,7,0.0712719298245614,1,Hard Churn
623478,Loyal Champions,5638.05,0.049663868,VIP Lounge Access & Exclusive Partner Perks,14,4.967105263157895,24505.0,72,0.482702850877193,0,Active
819255,New Members (Onboarding),5638.15,0.9932573,Welcome Miles Bonus & First Flight Discount Voucher,0,24.0,0.0,1,1.0,1,Soft Churn
785114,Loyal Champions,3534.34,0.12712045,VIP Lounge Access & Exclusive Partner Perks,12,1.0197368421052633,11775.0,2,0.029742324561403514,0,Active
337945,Active Leisure,5638.93,0.045351196,Seasonal Flight Promos & Partner Hotel Deals,19,1.0197368421052633,31901.0,22,0.3984180933253186,0,Active
535544,Active Leisure,5638.93,0.0027007652,Seasonal Flight Promos & Partner Hotel Deals,23,1.0197368421052633,45893.0,61,0.029742324561403514,0,Active
193775,Active Leisure,5639.94,0.029674713,Seasonal Flight Promos & Partner Hotel Deals,22,2.0065789473684212,42307.0,15,0.15844298245614036,0,Active
